fn,tid,title,wordsInTitle,url,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,imdbRating
titles01/tt0079470,tt0079470,Das Leben des Brian (1979),das leben des brian,http://www.imdb.com/title/tt0079470/,198548,5640,1979,video.movie,0,0,46,275,298,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0079944,tt0079944,Stalker (1979),stalker,http://www.imdb.com/title/tt0079944/,47589,9780,1979,video.movie,2,1,15,34,253,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.2
titles01/tt0080678,tt0080678,Der Elefantenmensch (1980),der elefantenmensch,http://www.imdb.com/title/tt0080678/,120156,7440,1980,video.movie,10,13,36,242,325,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
titles01/tt0080684,tt0080684,Das Imperium schlägt zurück (1980),das imperium schl gt zur ck,http://www.imdb.com/title/tt0080684/,563252,7440,1980,video.movie,12,16,105,1774,764,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.8
titles01/tt0081398,tt0081398,Wie ein wilder Stier (1980),wie ein wilder stier,http://www.imdb.com/title/tt0081398/,172854,7740,1980,video.movie,26,19,51,1478,454,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3
titles01/tt0081505,tt0081505,Shining (1980),shining,http://www.imdb.com/title/tt0081505/,418163,8640,1980,video.movie,2,5,16,1528,1208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
titles01/tt0082096,tt0082096,Das Boot (1981),das boot,http://www.imdb.com/title/tt0082096/,127022,8940,1981,video.movie,13,5,94,67,397,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
titles01/tt0082971,tt0082971,Jäger des verlorenen Schatzes (1981),j ger des verlorenen schatzes,http://www.imdb.com/title/tt0082971/,473742,6900,1981,video.movie,25,22,69,2004,691,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
titles01/tt0083658,tt0083658,Der Blade Runner (1982),der blade runner,http://www.imdb.com/title/tt0083658/,350268,7020,1982,video.movie,10,15,104,4395,1072,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.3
titles01/tt0083922,tt0083922,Fanny und Alexander (1982),fanny und alexander,http://www.imdb.com/title/tt0083922/,30266,11280,1982,video.movie,20,7,20,99,91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0083987,tt0083987,Gandhi (1982),gandhi,http://www.imdb.com/title/tt0083987/,121887,11460,1982,video.movie,30,16,108,304,222,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
titles01/tt0084787,tt0084787,Das Ding aus einer anderen Welt (1982),das ding aus einer anderen welt,http://www.imdb.com/title/tt0084787/,188733,6540,1982,video.movie,0,0,40,1702,849,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,8.2
titles01/tt0085334,tt0085334,Fröhliche Weihnachten (1983),fr hliche weihnachten,http://www.imdb.com/title/tt0085334/,85811,5640,1983,video.movie,3,11,27,621,431,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
titles01/tt0086190,tt0086190,Die Rückkehr der Jedi-Ritter (1983),die r ckkehr der jedi ritter,http://www.imdb.com/title/tt0086190/,445123,8040,1983,video.movie,12,14,94,1879,558,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
titles01/tt0086879,tt0086879,Amadeus (1984),amadeus,http://www.imdb.com/title/tt0086879/,198201,9600,1984,video.movie,33,13,66,242,500,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.4
titles01/tt0087544,tt0087544,Nausicaä - Prinzessin aus dem Tal der Winde (1984),nausica prinzessin aus dem tal der winde,http://www.imdb.com/title/tt0087544/,60197,7020,1984,video.movie,3,0,11,41,161,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0087843,tt0087843,Es war einmal in Amerika (1984),es war einmal in amerika,http://www.imdb.com/title/tt0087843/,159607,13740,1984,video.movie,13,4,49,187,461,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
titles01/tt0088247,tt0088247,Terminator (1984),terminator,http://www.imdb.com/title/tt0088247/,413108,6420,1984,video.movie,5,6,67,3869,602,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.1
titles01/tt0088763,tt0088763,Zurück in die Zukunft (1985),zur ck in die zukunft,http://www.imdb.com/title/tt0088763/,478445,6960,1985,video.movie,13,24,78,3628,680,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.5
titles01/tt0089881,tt0089881,Ran (1985),ran,http://www.imdb.com/title/tt0089881/,58697,9720,1985,video.movie,28,18,25,106,220,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.3
titles01/tt0090605,tt0090605,Aliens - Die Rückkehr (1986),aliens die r ckkehr,http://www.imdb.com/title/tt0090605/,353899,8220,1986,video.movie,16,21,95,2150,998,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.5
titles01/tt0091763,tt0091763,Platoon (1986),platoon,http://www.imdb.com/title/tt0091763/,217699,7200,1986,video.movie,22,10,47,467,476,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.2
titles01/tt0092005,tt0092005,Stand by Me - Das Geheimnis eines Sommers (1986),stand by me das geheimnis eines sommers,http://www.imdb.com/title/tt0092005/,198139,5340,1986,video.movie,3,10,60,903,536,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0092067,tt0092067,Das Schloss im Himmel (1986),das schloss im himmel,http://www.imdb.com/title/tt0092067/,61387,7440,1986,video.movie,1,0,20,132,152,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
titles01/tt0093058,tt0093058,Full Metal Jacket (1987),full metal jacket,http://www.imdb.com/title/tt0093058/,334586,6960,1987,video.movie,7,7,53,621,621,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.4
titles01/tt0093779,tt0093779,Die Braut des Prinzen (1987),die braut des prinzen,http://www.imdb.com/title/tt0093779/,222749,5880,1987,video.movie,5,8,71,958,662,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0095016,tt0095016,Stirb langsam (1988),stirb langsam,http://www.imdb.com/title/tt0095016/,431906,7860,1988,video.movie,6,2,63,2360,667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3
titles01/tt0095327,tt0095327,Die letzten Leuchtkäfer (1988),die letzten leuchtk fer,http://www.imdb.com/title/tt0095327/,85046,5340,1988,video.movie,3,0,16,156,436,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.5
titles01/tt0095765,tt0095765,Cinema Paradiso (1988),cinema paradiso,http://www.imdb.com/title/tt0095765/,103093,9300,1988,video.movie,19,22,60,215,357,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
titles01/tt0096283,tt0096283,Mein Nachbar Totoro (1988),mein nachbar totoro,http://www.imdb.com/title/tt0096283/,101445,5160,1988,video.movie,5,1,39,330,273,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
titles01/tt0097576,tt0097576,Indiana Jones und der letzte Kreuzzug (1989),indiana jones und der letzte kreuzzug,http://www.imdb.com/title/tt0097576/,364585,7620,1989,video.movie,4,19,66,362,440,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
titles01/tt0099685,tt0099685,GoodFellas - Drei Jahrzehnte in der Mafia (1990),goodfellas drei jahrzehnte in der mafia,http://www.imdb.com/title/tt0099685/,515242,8760,1990,video.movie,40,23,68,1504,883,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
titles01/tt0101414,tt0101414,Die Schöne und das Biest (1991),die sch ne und das biest,http://www.imdb.com/title/tt0101414/,208331,5040,1991,video.movie,21,19,81,3057,310,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
titles01/tt0102926,tt0102926,Das Schweigen der Lämmer (1991),das schweigen der l mmer,http://www.imdb.com/title/tt0102926/,584102,7080,1991,video.movie,44,30,80,1076,798,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.6
titles01/tt0103064,tt0103064,Terminator 2 - Tag der Abrechnung (1991),terminator tag der abrechnung,http://www.imdb.com/title/tt0103064/,523543,8220,1991,video.movie,20,19,71,855,869,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.5
titles01/tt0105236,tt0105236,Reservoir Dogs - Wilde Hunde (1992),reservoir dogs wilde hunde,http://www.imdb.com/title/tt0105236/,454684,5940,1992,video.movie,11,9,72,1603,855,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.4
titles01/tt0105695,tt0105695,Erbarmungslos (1992),erbarmungslos,http://www.imdb.com/title/tt0105695/,205938,7860,1992,video.movie,40,20,67,568,453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.3
titles01/tt0107048,tt0107048,...und täglich grüßt das Murmeltier (1993),und t glich gr t das murmeltier,http://www.imdb.com/title/tt0107048/,309177,6060,1993,video.movie,6,7,55,1237,542,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
titles01/tt0107207,tt0107207,Im Namen des Vaters (1993),im namen des vaters,http://www.imdb.com/title/tt0107207/,74591,7980,1993,video.movie,9,15,25,318,139,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.2
titles01/tt0108052,tt0108052,Schindlers Liste (1993),schindlers liste,http://www.imdb.com/title/tt0108052/,599579,11700,1993,video.movie,70,25,52,857,1095,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9
titles01/tt0109830,tt0109830,Forrest Gump (1994),forrest gump,http://www.imdb.com/title/tt0109830/,799314,8520,1994,video.movie,38,46,56,1908,1133,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.8
titles01/tt0110357,tt0110357,Der König der Löwen (1994),der k nig der l wen,http://www.imdb.com/title/tt0110357/,408078,5340,1994,video.movie,25,22,111,2908,542,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
titles01/tt0110413,tt0110413,Léon - Der Profi (1994),l on der profi,http://www.imdb.com/title/tt0110413/,501117,6600,1994,video.movie,3,8,58,1194,754,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.6
titles01/tt0110912,tt0110912,Pulp Fiction (1994),pulp fiction,http://www.imdb.com/title/tt0110912/,911042,9240,1994,video.movie,62,46,87,3824,1818,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
titles01/tt0111161,tt0111161,Die Verurteilten (1994),die verurteilten,http://www.imdb.com/title/tt0111161/,1183395,8520,1994,video.movie,15,15,66,1913,3046,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3
titles01/tt0111495,tt0111495,Drei Farben - Rot (1994),drei farben rot,http://www.imdb.com/title/tt0111495/,47730,5940,1994,video.movie,18,15,31,29,116,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8.1
titles01/tt0112471,tt0112471,Before Sunrise - Zwischenstopp in Wien (1995),before sunrise zwischenstopp in wien,http://www.imdb.com/title/tt0112471/,119333,6300,1995,video.movie,1,2,18,763,351,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.1
titles01/tt0112573,tt0112573,Braveheart (1995),braveheart,http://www.imdb.com/title/tt0112573/,523797,10620,1995,video.movie,19,20,89,975,1008,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
titles01/tt0112641,tt0112641,Casino (1995),casino,http://www.imdb.com/title/tt0112641/,236730,10680,1995,video.movie,3,7,69,550,498,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0113247,tt0113247,Hass (1995),hass,http://www.imdb.com/title/tt0113247/,72274,5880,1995,video.movie,8,12,32,70,154,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
titles01/tt0113277,tt0113277,Heat (1995),heat,http://www.imdb.com/title/tt0113277/,324264,10200,1995,video.movie,0,0,64,1030,841,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
titles01/tt0114369,tt0114369,Sieben (1995),sieben,http://www.imdb.com/title/tt0114369/,691425,7620,1995,video.movie,25,18,58,1953,977,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.7
titles01/tt0114709,tt0114709,Toy Story (1995),toy story,http://www.imdb.com/title/tt0114709/,410650,4860,1995,video.movie,19,13,121,5068,311,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
titles01/tt0114746,tt0114746,12 Monkeys (1995),monkeys,http://www.imdb.com/title/tt0114746/,342200,7740,1995,video.movie,10,8,47,335,498,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8.1
titles01/tt0114787,tt0114787,Underground (1995),underground,http://www.imdb.com/title/tt0114787/,30610,10200,1995,video.movie,6,6,10,38,118,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.2
titles01/tt0114814,tt0114814,Die üblichen Verdächtigen (1995),die blichen verd chtigen,http://www.imdb.com/title/tt0114814/,523742,6360,1995,video.movie,29,7,53,1212,1110,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.7
titles01/tt0116282,tt0116282,Fargo - Blutiger Schnee (1996),fargo blutiger schnee,http://www.imdb.com/title/tt0116282/,310335,5880,1996,video.movie,60,32,30,815,752,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.2
titles01/tt0117951,tt0117951,Trainspotting - Neue Helden (1996),trainspotting neue helden,http://www.imdb.com/title/tt0117951/,343921,5640,1996,video.movie,19,15,71,1343,482,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0118694,tt0118694,In the Mood for Love - Der Klang der Liebe (2000),in the mood for love der klang der liebe,http://www.imdb.com/title/tt0118694/,55016,5880,2000,video.movie,35,27,28,154,293,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.1
titles01/tt0118715,tt0118715,The Big Lebowski (1998),the big lebowski,http://www.imdb.com/title/tt0118715/,380503,7020,1998,video.movie,1,9,73,1394,972,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0118799,tt0118799,Das Leben ist schön (1997),das leben ist sch n,http://www.imdb.com/title/tt0118799/,266261,6960,1997,video.movie,56,31,56,98,972,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.6
titles01/tt0119217,tt0119217,Good Will Hunting - Der gute Will Hunting (1997),good will hunting der gute will hunting,http://www.imdb.com/title/tt0119217/,414269,7560,1997,video.movie,18,37,73,1462,611,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0119488,tt0119488,L.A. Confidential (1997),l a confidential,http://www.imdb.com/title/tt0119488/,319796,8280,1997,video.movie,78,48,59,82,591,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.3
titles01/tt0119698,tt0119698,Prinzessin Mononoke (1997),prinzessin mononoke,http://www.imdb.com/title/tt0119698/,150101,8040,1997,video.movie,11,5,49,297,516,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
titles01/tt0120382,tt0120382,Die Truman Show (1998),die truman show,http://www.imdb.com/title/tt0120382/,455656,6180,1998,video.movie,32,37,113,702,789,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
titles01/tt0120586,tt0120586,American History X (1998),american history x,http://www.imdb.com/title/tt0120586/,550302,7140,1998,video.movie,3,9,42,472,1344,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
titles01/tt0120689,tt0120689,The Green Mile (1999),the green mile,http://www.imdb.com/title/tt0120689/,499240,11340,1999,video.movie,15,23,45,808,1290,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
titles01/tt0120735,tt0120735,Bube Dame König grAS (1998),bube dame k nig gras,http://www.imdb.com/title/tt0120735/,304448,6420,1998,video.movie,13,7,92,96,509,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0120737,tt0120737,Der Herr der Ringe - Die Gefährten (2001),der herr der ringe die gef hrten,http://www.imdb.com/title/tt0120737/,871819,10680,2001,video.movie,82,90,220,801,4928,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9
titles01/tt0120815,tt0120815,Der Soldat James Ryan (1998),der soldat james ryan,http://www.imdb.com/title/tt0120815/,600405,10140,1998,video.movie,58,56,129,1841,2191,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.6
titles01/tt0133093,tt0133093,Matrix (1999),matrix,http://www.imdb.com/title/tt0133093/,841150,8160,1999,video.movie,29,36,123,1931,3470,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.7
titles01/tt0137523,tt0137523,Fight Club (1999),fight club,http://www.imdb.com/title/tt0137523/,900388,8340,1999,video.movie,5,13,215,2613,2676,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9
titles01/tt0154420,tt0154420,Das Fest (1998),das fest,http://www.imdb.com/title/tt0154420/,52322,6300,1998,video.movie,28,16,23,151,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0167260,tt0167260,Der Herr der Ringe - Die Rückkehr des Königs (2003),der herr der ringe die r ckkehr des k nigs,http://www.imdb.com/title/tt0167260/,845383,12060,2003,video.movie,122,74,230,1294,3049,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9
titles01/tt0167261,tt0167261,Der Herr der Ringe - Die zwei Türme (2002),der herr der ringe die zwei t rme,http://www.imdb.com/title/tt0167261/,760587,10740,2002,video.movie,76,83,164,527,2381,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
titles01/tt0167404,tt0167404,Sixth Sense (1999),sixth sense,http://www.imdb.com/title/tt0167404/,516468,6420,1999,video.movie,32,37,50,1500,2019,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.2
titles01/tt0169102,tt0169102,Lagaan: Once Upon a Time in India (2001),lagaan once upon a time in india,http://www.imdb.com/title/tt0169102/,33481,13440,2001,video.movie,44,19,19,9,228,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.3
titles01/tt0169547,tt0169547,American Beauty (1999),american beauty,http://www.imdb.com/title/tt0169547/,602828,7320,1999,video.movie,91,74,88,2285,2648,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
titles01/tt0172495,tt0172495,Gladiator (2000),gladiator,http://www.imdb.com/title/tt0172495/,661296,9300,2000,video.movie,51,80,197,2447,2277,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
titles01/tt0180093,tt0180093,Requiem for a Dream (2000),requiem for a dream,http://www.imdb.com/title/tt0180093/,413539,6120,2000,video.movie,27,36,134,918,1842,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
titles01/tt0198781,tt0198781,Die Monster AG (2001),die monster ag,http://www.imdb.com/title/tt0198781/,374409,5520,2001,video.movie,14,31,154,104,546,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
titles01/tt0208092,tt0208092,Snatch - Schweine und Diamanten (2000),snatch schweine und diamanten,http://www.imdb.com/title/tt0208092/,432193,6240,2000,video.movie,4,5,132,902,696,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
titles01/tt0209144,tt0209144,Memento (2000),memento,http://www.imdb.com/title/tt0209144/,605480,6780,2000,video.movie,47,34,72,1748,1976,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.6
titles01/tt0211915,tt0211915,Die fabelhafte Welt der Amelie (2001),die fabelhafte welt der amelie,http://www.imdb.com/title/tt0211915/,380600,7320,2001,video.movie,54,50,57,359,1255,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5
titles01/tt0245429,tt0245429,Chihiros Reise ins Zauberland (2001),chihiros reise ins zauberland,http://www.imdb.com/title/tt0245429/,273502,7500,2001,video.movie,35,19,33,621,788,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
titles01/tt0245712,tt0245712,Amores perros (2000),amores perros,http://www.imdb.com/title/tt0245712/,130465,9240,2000,video.movie,56,15,24,308,346,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.2
titles01/tt0246578,tt0246578,Donnie Darko (2001),donnie darko,http://www.imdb.com/title/tt0246578/,430315,6780,2001,video.movie,11,12,58,1329,2031,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.1
titles01/tt0253474,tt0253474,Der Pianist (2002),der pianist,http://www.imdb.com/title/tt0253474/,331248,9000,2002,video.movie,49,47,74,700,718,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.5
titles01/tt0266543,tt0266543,Findet Nemo (2003),findet nemo,http://www.imdb.com/title/tt0266543/,451631,6000,2003,video.movie,37,37,92,2563,804,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0266697,tt0266697,Kill Bill: Vol. 1 (2003),kill bill vol,http://www.imdb.com/title/tt0266697/,509895,6660,2003,video.movie,16,43,97,3019,2044,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0268978,tt0268978,A Beautiful Mind - Genie und Wahnsinn (2001),a beautiful mind genie und wahnsinn,http://www.imdb.com/title/tt0268978/,389925,8100,2001,video.movie,28,51,85,1192,1123,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles01/tt0317248,tt0317248,City of God (2002),city of god,http://www.imdb.com/title/tt0317248/,386540,7800,2002,video.movie,57,26,27,528,681,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7
titles01/tt0325980,tt0325980,Fluch der Karibik (2003),fluch der karibik,http://www.imdb.com/title/tt0325980/,572501,8580,2003,video.movie,28,71,125,429,2072,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
titles01/tt0338013,tt0338013,Vergiss mein nicht (2004),vergiss mein nicht,http://www.imdb.com/title/tt0338013/,475849,6480,2004,video.movie,46,54,52,1324,1448,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.4
titles01/tt0338564,tt0338564,Infernal Affairs - Die achte Hölle (2002),infernal affairs die achte h lle,http://www.imdb.com/title/tt0338564/,68704,6060,2002,video.movie,23,20,15,358,171,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.2
