@relation 'mydata-weka.filters.unsupervised.attribute.Discretize-F-B3-M-1.0-R28-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Remove-R1-2,7,10-11,14,16-17-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10-11'

@attribute num_critic_for_reviews numeric
@attribute duration numeric
@attribute director_facebook_likes numeric
@attribute actor_3_facebook_likes numeric
@attribute actor_1_facebook_likes numeric
@attribute num_voted_users numeric
@attribute cast_total_facebook_likes numeric
@attribute facenumber_in_poster numeric
@attribute num_user_for_reviews numeric
@attribute title_year numeric
@attribute actor_2_facebook_likes numeric
@attribute imdb_score numeric
@attribute aspect_ratio numeric
@attribute movie_facebook_likes numeric
@attribute budget {'\'(-inf-20500000]\'','\'(20500000-49950000]\'','\'(49950000-inf)\''}

@data
181,120,124,943,6000,44296,12452,1,144,2016,5000,5.8,2.35,12000,'\'(49950000-inf)\''
327,127,189,544,20000,254841,22254,3,426,2011,929,7.1,2.35,36000,'\'(49950000-inf)\''
125,105,67,40,681,27257,914,0,59,2013,71,5.4,1.85,0,'\'(49950000-inf)\''
79,121,101,202,673,60573,2027,4,248,1997,368,3.7,2.35,894,'\'(49950000-inf)\''
326,114,151,430,11000,184561,12908,1,554,2013,635,6.7,2.35,123000,'\'(49950000-inf)\''
354,129,235,297,13000,336235,13961,2,782,2007,300,7.2,2.35,0,'\'(49950000-inf)\''
297,171,0,857,16000,1238746,22342,0,5060,2001,5000,8.8,2.35,21000,'\'(49950000-inf)\''
188,120,153,447,1000,68720,3175,1,191,2004,1000,5.8,2.35,0,'\'(49950000-inf)\''
174,165,0,780,10000,79186,14196,1,386,2001,851,6.8,2.35,0,'\'(49950000-inf)\''
109,82,34,434,760,36033,2762,1,456,2003,743,3.8,1.85,946,'\'(49950000-inf)\''
225,115,295,466,10000,387632,12068,1,789,2004,981,7.1,2.35,0,'\'(49950000-inf)\''
239,194,0,195,14000,217373,19600,0,942,2005,5000,7.2,2.35,0,'\'(49950000-inf)\''
101,84,50,692,979,94172,3382,0,179,1999,886,5.9,1.85,0,'\'(49950000-inf)\''
228,97,63,525,852,89351,2480,1,214,2009,578,7.1,1.85,5000,'\'(49950000-inf)\''
568,151,0,372,13000,472488,14831,1,1023,2015,801,8.1,2.35,153000,'\'(49950000-inf)\''
257,136,0,3000,19000,263329,34839,0,899,2005,12000,6.9,2.35,0,'\'(49950000-inf)\''
62,104,23,591,752,4102,3133,1,89,2001,631,4.4,1.85,53,'\'(49950000-inf)\''
175,127,57,3000,12000,218341,29069,0,498,2000,11000,6.5,2.35,0,'\'(49950000-inf)\''
265,171,0,695,3000,982637,6521,0,2368,2000,933,8.5,2.35,21000,'\'(49950000-inf)\''
252,145,14000,533,10000,399651,12546,1,1331,2002,798,7.7,2.35,0,'\'(49950000-inf)\''
232,174,0,9000,11000,387616,35672,1,858,2002,10000,7.4,2.35,0,'\'(49950000-inf)\''
400,144,258,834,6000,470483,9125,0,2301,2006,1000,8,2.35,0,'\'(49950000-inf)\''
230,119,13000,567,1000,177725,2776,0,1368,2001,658,5.7,2.35,0,'\'(49950000-inf)\''
210,153,0,539,780,744891,2829,1,983,1991,604,8.5,2.35,13000,'\'(49950000-inf)\''
357,140,0,1000,40000,230931,64599,0,585,2009,23000,7,2.35,0,'\'(49950000-inf)\''
300,176,0,561,18000,324671,20354,0,458,2007,782,7.8,1.85,0,'\'(49950000-inf)\''
94,141,0,618,2000,190439,4528,1,351,1994,1000,7.2,2.35,0,'\'(49950000-inf)\''
267,106,12000,385,18000,149998,19906,10,285,2009,464,6.4,2.35,0,'\'(49950000-inf)\''
180,98,80,708,22000,85531,24082,2,152,2010,713,5.5,1.85,0,'\'(49950000-inf)\''
265,116,285,107,12000,189806,20233,1,316,2010,8000,6.7,2.35,16000,'\'(49950000-inf)\''
81,115,55,383,1000,84424,3454,1,131,1996,773,6.1,2.35,0,'\'(49950000-inf)\''
765,165,16000,265,29000,955174,40978,0,1193,2012,11000,8.5,2.35,199000,'\'(49950000-inf)\''
80,91,21,542,2000,102933,4842,1,230,1996,700,6.9,1.78,0,'\'(49950000-inf)\''
141,78,10,253,558,128285,2039,3,297,2000,452,7.3,1.66,0,'\'(49950000-inf)\''
383,103,165,13000,26000,246803,57881,0,474,2012,13000,6.7,2.35,108000,'\'(49950000-inf)\''
193,131,226,341,12000,255447,13679,0,692,2004,625,6.9,2.35,0,'\'(49950000-inf)\''
170,104,14,203,3000,108076,4487,0,1690,2006,762,5.1,2.35,0,'\'(49950000-inf)\''
333,101,0,279,925,87677,1738,4,388,2009,468,6.8,2.35,11000,'\'(49950000-inf)\''
256,111,456,394,20000,39956,21393,2,186,2015,548,5.8,2.35,24000,'\'(49950000-inf)\''
203,102,77,120,14000,85833,14552,0,113,2013,151,6.7,2.35,17000,'\'(49950000-inf)\''
321,103,207,3000,40000,176598,55175,0,374,2010,11000,6,2.35,25000,'\'(49950000-inf)\''
174,121,0,595,1000,89509,3903,0,524,1999,1000,5.7,2.35,2000,'\'(49950000-inf)\''
166,143,380,452,29000,400292,33160,3,657,2006,3000,8,2.35,14000,'\'(49950000-inf)\''
606,240,17000,4000,29000,780588,46057,4,1138,2013,11000,8.2,2.35,138000,'\'(49950000-inf)\''
144,121,541,680,920,190786,2880,0,539,1995,710,5.4,1.85,0,'\'(49950000-inf)\''
192,129,719,423,660,221521,2031,5,1049,1997,475,7.2,1.85,0,'\'(49950000-inf)\''
511,172,670,1000,15000,284825,22686,1,828,2012,5000,7.5,2.35,124000,'\'(49950000-inf)\''
188,101,0,577,2000,65785,4286,0,160,2010,653,7,2.35,16000,'\'(49950000-inf)\''
212,87,26,566,827,87451,3144,0,660,2004,825,3.3,2.35,0,'\'(49950000-inf)\''
245,101,420,467,12000,115687,16235,0,269,2014,3000,6,2.35,21000,'\'(49950000-inf)\''
127,95,63,720,23000,71527,26940,1,217,2002,770,7.1,1.5,0,'\'(49950000-inf)\''
167,102,52,526,8000,52029,10552,15,224,2009,735,5.4,1.85,0,'\'(49950000-inf)\''
320,131,385,11000,26000,127258,52610,1,351,2014,13000,6.1,2.35,56000,'\'(49950000-inf)\''
163,114,19,848,1000,33953,3962,0,163,2015,897,5.3,2.35,37000,'\'(49950000-inf)\''
78,94,6,227,490,40751,1195,0,239,2005,294,2.2,1.85,881,'\'(49950000-inf)\''
289,122,2000,571,26000,71782,28328,1,161,2015,911,7,1.85,27000,'\'(49950000-inf)\''
66,95,31,683,3000,20295,6161,1,164,2002,695,3.8,1.85,416,'\'(49950000-inf)\''
266,115,521,95,13000,110364,13761,0,261,2010,537,6.9,2.35,0,'\'(49950000-inf)\''
208,88,20,36,144,27918,309,0,155,2015,42,7.2,1.85,33000,'\'(49950000-inf)\''
97,110,342,393,623,18697,1722,5,263,1997,508,7.3,1.85,578,'\'(-inf-20500000]\''
202,130,208,591,12000,248045,15972,3,890,2001,3000,6.3,2.35,0,'\'(49950000-inf)\''
233,216,17000,1000,29000,314033,47657,2,1166,2002,14000,7.5,2.35,0,'\'(49950000-inf)\''
136,146,611,28,23000,38690,23240,0,130,2011,196,7.6,2.35,13000,'\'(49950000-inf)\''
154,85,9,970,12000,54077,25590,1,112,2007,11000,6.8,1.85,0,'\'(49950000-inf)\''
169,93,0,465,11000,49739,13748,0,407,2004,2000,5.2,1.85,0,'\'(49950000-inf)\''
200,152,0,557,2000,292022,4270,0,1103,2001,820,7.7,2.35,10000,'\'(49950000-inf)\''
255,85,116,329,8000,106790,9271,2,177,2012,331,6.2,1.85,18000,'\'(49950000-inf)\''
173,126,0,10000,14000,343274,39319,4,742,1997,13000,7.7,2.35,18000,'\'(49950000-inf)\''
221,146,127,722,962,59581,4555,1,293,2010,740,4.3,1.85,0,'\'(49950000-inf)\''
82,89,10,442,2000,58300,3372,0,139,2000,919,6.9,1.85,0,'\'(49950000-inf)\''
233,88,20,916,22000,145321,25354,1,139,2012,1000,6.6,2.35,14000,'\'(49950000-inf)\''
343,105,0,502,2000,103737,4671,1,322,2015,520,7,2.35,56000,'\'(49950000-inf)\''
308,135,0,310,873,125109,2370,0,593,2009,560,6.7,2.35,16000,'\'(49950000-inf)\''
301,100,475,799,1000,692482,5641,2,866,2003,939,8.2,1.85,11000,'\'(49950000-inf)\''
328,192,0,416,5000,1215718,6434,1,3189,2003,857,8.9,2.35,16000,'\'(49950000-inf)\''
294,172,0,857,16000,1100446,23052,4,2417,2002,5000,8.7,2.35,10000,'\'(49950000-inf)\''
175,102,44,766,12000,54501,17098,1,154,2014,3000,5.5,2.35,16000,'\'(49950000-inf)\''
199,100,165,240,11000,157016,12150,1,824,2001,509,5.7,2.35,0,'\'(49950000-inf)\''
355,119,0,968,40000,172707,54031,0,462,2014,11000,6.3,2.35,37000,'\'(49950000-inf)\''
198,92,394,527,693,219501,2574,0,1236,2001,595,5.9,1.85,0,'\'(49950000-inf)\''
529,105,81,779,11000,403836,13118,0,646,2011,1000,7.6,2.35,47000,'\'(49950000-inf)\''
198,107,70,330,770,68935,1614,2,125,2008,419,6.6,2.35,0,'\'(49950000-inf)\''
412,101,212,476,13000,165618,15481,0,503,2013,787,5.3,1.85,66000,'\'(49950000-inf)\''
106,137,102,877,2000,16832,5780,0,267,2004,973,6,2.35,701,'\'(49950000-inf)\''
283,115,663,55,1000,479166,1901,3,815,2004,723,8,2.35,0,'\'(49950000-inf)\''
61,124,212,810,1000,21102,3611,0,169,1995,903,5.6,2.35,1000,'\'(49950000-inf)\''
217,118,0,1000,8000,141179,14024,0,419,2010,3000,5.9,2.35,9000,'\'(49950000-inf)\''
175,98,188,602,10000,403014,12998,2,289,1997,826,7.3,1.85,0,'\'(49950000-inf)\''
191,82,487,967,15000,385871,21275,1,515,1999,1000,7.9,1.85,0,'\'(49950000-inf)\''
316,98,12000,1000,18000,149947,25780,2,326,2010,3000,6.8,2.35,18000,'\'(49950000-inf)\''
127,90,420,141,191,160440,664,0,394,2001,165,6.6,2.35,0,'\'(49950000-inf)\''
185,130,0,568,11000,98403,12890,1,683,2000,627,6.6,2.35,0,'\'(49950000-inf)\''
191,90,97,56,622,152601,1227,0,156,2009,526,7,2.35,0,'\'(49950000-inf)\''
188,94,107,117,835,166791,1258,1,132,2009,256,7,1.85,0,'\'(49950000-inf)\''
362,114,0,423,3000,236421,5095,0,515,2013,806,7.3,2.35,70000,'\'(49950000-inf)\''
181,94,368,466,13000,145350,15419,0,643,2000,1000,5.5,2.35,0,'\'(49950000-inf)\''
352,151,17000,1000,29000,873649,45648,0,2054,2006,13000,8.5,2.35,29000,'\'(49950000-inf)\''
143,88,7,484,2000,171792,4478,3,222,1998,500,7.5,1.66,12000,'\'(49950000-inf)\''
308,121,0,918,21000,307539,23484,1,577,2008,1000,7,2.35,0,'\'(49950000-inf)\''
517,158,21000,585,18000,330152,20388,1,632,2011,1000,7.8,2.35,54000,'\'(49950000-inf)\''
148,128,323,489,13000,299258,14274,3,346,1995,559,7.6,2.35,0,'\'(49950000-inf)\''
415,128,0,727,21000,477300,23996,0,621,2009,979,7.6,1.85,20000,'\'(49950000-inf)\''
146,95,21,503,12000,72591,15237,0,289,2001,802,6.8,2.35,0,'\'(49950000-inf)\''
70,92,12,1000,35000,9418,38450,0,53,2015,1000,5,1.85,0,'\'(49950000-inf)\''
269,121,0,919,10000,183247,14165,0,440,2008,1000,7.1,1.85,0,'\'(49950000-inf)\''
198,113,221,503,11000,156348,13446,0,380,2008,600,5.5,1.85,0,'\'(49950000-inf)\''
253,106,0,1000,22000,89770,35367,0,342,2015,11000,5.6,2.35,39000,'\'(49950000-inf)\''
281,146,14000,681,3000,238747,6217,0,2153,2001,882,7.1,1.85,11000,'\'(49950000-inf)\''
122,88,50,441,691,32049,2622,2,179,2003,569,4.9,2.35,988,'\'(49950000-inf)\''
159,150,0,135,11000,200556,12289,0,611,1997,1000,7.4,2.35,15000,'\'(49950000-inf)\''
180,119,719,423,833,101834,2356,1,628,2000,624,5.7,1.85,0,'\'(49950000-inf)\''
227,128,521,249,591,86152,2100,0,411,2005,249,6.4,2.35,0,'\'(49950000-inf)\''
183,106,87,918,8000,86627,10882,1,204,2013,956,5.9,2.35,28000,'\'(49950000-inf)\''
157,117,101,3000,18000,102747,33154,6,316,2003,11000,5.5,2.35,0,'\'(49950000-inf)\''
196,129,209,886,11000,40862,23031,0,139,2016,11000,6.9,2.35,15000,'\'(49950000-inf)\''
64,116,176,84,192,52136,475,2,184,1997,117,6.2,2.35,0,'\'(49950000-inf)\''
142,114,12000,307,11000,121259,12499,0,361,2001,577,7,2.35,0,'\'(49950000-inf)\''
181,114,0,281,3000,60467,4902,0,949,2000,933,5.6,2.35,0,'\'(49950000-inf)\''
240,96,107,350,11000,165333,12071,0,186,2011,560,7,2.35,19000,'\'(49950000-inf)\''
93,132,0,957,49000,87785,55254,0,362,1999,1000,6.8,1.85,0,'\'(49950000-inf)\''
84,104,81,612,3000,58227,5062,0,181,1997,643,5.4,1.85,2000,'\'(49950000-inf)\''
66,111,79,2000,11000,45602,26088,1,114,1997,11000,6.1,2.35,979,'\'(49950000-inf)\''
136,138,0,123,14000,49311,15149,3,278,2002,602,6.7,2.35,0,'\'(49950000-inf)\''
369,100,128,78,596,110486,1261,0,695,2015,360,4.3,2.35,41000,'\'(49950000-inf)\''
166,129,468,183,919,113065,2024,0,337,1982,691,6.9,2.35,0,'\'(-inf-20500000]\''
201,144,2000,537,680,148238,2523,0,529,2005,655,8,2.35,0,'\'(49950000-inf)\''
47,110,96,554,887,2508,2728,0,24,2010,886,4.4,2.35,788,'\'(49950000-inf)\''
175,140,378,599,12000,57661,13808,0,455,2003,947,7.3,2.35,0,'\'(49950000-inf)\''
114,113,101,848,22000,144053,26239,2,395,1996,946,6.3,2.35,0,'\'(49950000-inf)\''
187,106,357,4000,23000,272223,45327,1,988,2001,14000,6.7,2.35,14000,'\'(20500000-49950000]\''
221,143,0,272,15000,394317,15838,0,1051,2000,410,7.7,1.85,23000,'\'(49950000-inf)\''
206,108,750,971,49000,132501,70996,1,548,2006,20000,6.5,2.35,0,'\'(49950000-inf)\''
239,108,521,129,13000,348232,14161,1,806,2004,805,7.8,2.35,0,'\'(49950000-inf)\''
142,124,249,936,11000,146134,23603,4,393,1997,10000,6.4,2.35,0,'\'(49950000-inf)\''
186,116,0,471,11000,402645,13028,8,845,2001,1000,7.8,2.35,0,'\'(49950000-inf)\''
228,110,545,5000,14000,88542,27694,2,254,2011,8000,5.8,2.35,19000,'\'(49950000-inf)\''
256,91,266,11000,12000,164148,37142,2,168,2012,11000,7.1,1.85,28000,'\'(49950000-inf)\''
222,107,36,118,283,142496,662,1,399,2007,142,7.1,2.35,0,'\'(49950000-inf)\''
298,115,79,820,18000,166693,36237,1,276,2012,16000,6.8,2.35,19000,'\'(49950000-inf)\''
84,100,36,439,2000,26413,4182,5,77,2000,795,4.8,1.85,372,'\'(49950000-inf)\''
236,104,420,535,2000,110073,3768,3,194,2011,906,6.2,2.35,0,'\'(49950000-inf)\''
157,138,278,213,14000,182757,17423,4,483,2006,3000,6.9,1.85,19000,'\'(49950000-inf)\''
81,140,12000,619,10000,188116,11951,2,415,1998,660,7.3,2.35,0,'\'(49950000-inf)\''
187,120,278,963,11000,69860,15226,3,214,2009,2000,6.6,1.85,0,'\'(49950000-inf)\''
238,122,0,11000,14000,256928,43499,1,288,2007,13000,6.9,2.35,0,'\'(49950000-inf)\''
107,83,28,624,4000,65270,6081,2,100,2006,650,6.2,1.85,863,'\'(49950000-inf)\''
459,139,168,1000,14000,341058,22226,1,713,2014,5000,6.7,2.35,49000,'\'(49950000-inf)\''
187,131,218,29,5000,188887,5103,1,662,2001,35,7.6,2.35,0,'\'(49950000-inf)\''
151,104,532,557,12000,82731,16930,1,255,2003,3000,6.7,2.35,0,'\'(49950000-inf)\''
80,130,323,330,670,106528,2407,1,257,1993,442,6.2,2.35,0,'\'(49950000-inf)\''
229,145,252,210,879,119286,2380,5,548,2005,691,7.3,2.35,0,'\'(49950000-inf)\''
158,104,681,159,584,179500,1235,1,378,2006,227,6,2.35,0,'\'(49950000-inf)\''
190,97,6,561,1000,35446,2707,0,78,2011,579,7.1,1.85,0,'\'(49950000-inf)\''
98,178,102,551,12000,169023,23950,1,703,1998,11000,7.1,1.85,10000,'\'(49950000-inf)\''
135,108,99,172,672,61417,1460,1,339,2002,174,5.5,1.85,941,'\'(49950000-inf)\''
382,106,763,809,8000,70838,11454,0,208,2012,886,5.6,1.85,18000,'\'(49950000-inf)\''
393,112,1000,719,10000,273921,12687,0,522,2010,1000,7.5,1.85,36000,'\'(49950000-inf)\''
149,135,36,106,894,77029,1439,1,466,2003,345,5.4,2.35,0,'\'(49950000-inf)\''
94,109,88,571,611,39391,2818,3,171,2000,592,4.3,1.85,374,'\'(49950000-inf)\''
138,86,67,271,4000,71424,6355,0,521,2002,2000,4.9,1.85,0,'\'(49950000-inf)\''
432,95,38,20,409,203458,578,1,588,2012,107,7.1,2.35,46000,'\'(20500000-49950000]\''
173,107,153,233,11000,246492,12700,0,685,2006,1000,6.4,1.85,7000,'\'(49950000-inf)\''
91,82,62,615,975,10233,3326,0,63,2010,760,4.3,1.85,0,'\'(49950000-inf)\''
238,88,218,521,17000,243053,21863,0,488,2008,4000,6.1,2.35,0,'\'(49950000-inf)\''
345,120,0,160,3000,208422,3632,0,342,2008,169,7,1.85,3000,'\'(49950000-inf)\''
377,162,21000,495,21000,301279,36928,1,589,2007,15000,7.7,2.35,12000,'\'(49950000-inf)\''
170,123,55,956,3000,100001,5839,1,289,2000,975,5.9,2.35,0,'\'(49950000-inf)\''
191,101,293,1000,11000,296904,21276,9,604,2003,7000,6.7,1.85,0,'\'(49950000-inf)\''
424,113,13000,5000,26000,270226,46355,0,741,2010,13000,6.5,2.35,57000,'\'(49950000-inf)\''
154,110,0,898,10000,300542,12760,0,378,1996,1000,7.1,2.35,0,'\'(49950000-inf)\''
673,142,378,575,34000,701607,49942,0,1959,2012,14000,7.3,2.35,140000,'\'(49950000-inf)\''
383,102,480,461,14000,375879,16143,0,402,2011,670,6.5,2.35,56000,'\'(49950000-inf)\''
153,126,13000,390,920,215255,2899,1,610,1992,811,7,1.85,0,'\'(49950000-inf)\''
166,83,12,925,13000,127345,22813,0,250,2006,7000,6.8,1.85,0,'\'(49950000-inf)\''
180,85,255,443,1000,117212,3112,0,367,2002,533,7.2,1.66,0,'\'(49950000-inf)\''
125,120,75,3000,11000,135601,22750,7,493,1998,4000,6.1,2.35,0,'\'(49950000-inf)\''
234,116,23,110,13000,125036,25220,11,205,2013,12000,6.7,2.35,22000,'\'(49950000-inf)\''
134,113,88,421,11000,130070,13693,0,316,2005,437,6.4,2.35,0,'\'(49950000-inf)\''
91,87,31,733,1000,22838,4073,4,56,2011,1000,4.4,1.85,0,'\'(49950000-inf)\''
139,101,221,11000,12000,107817,39269,1,255,2013,11000,5.4,1.85,14000,'\'(49950000-inf)\''
265,110,88,11000,13000,168172,44798,1,380,2008,12000,6.5,1.85,0,'\'(49950000-inf)\''
145,128,278,343,18000,91092,22679,0,402,2003,4000,6.7,1.85,0,'\'(49950000-inf)\''
490,138,17000,163,29000,786092,29585,2,964,2010,223,8.1,2.35,53000,'\'(49950000-inf)\''
141,88,91,982,4000,48500,9913,1,124,2008,3000,5.6,1.85,0,'\'(49950000-inf)\''
163,91,77,208,1000,103022,1804,0,269,2005,311,6.3,1.85,0,'\'(49950000-inf)\''
155,138,610,805,12000,283967,17087,0,535,1997,1000,7.3,2.35,11000,'\'(49950000-inf)\''
144,99,163,495,11000,72326,12831,0,116,2008,869,6.1,2.35,0,'\'(49950000-inf)\''
226,117,0,818,15000,200359,16828,1,1009,2002,1000,7.7,2.35,0,'\'(49950000-inf)\''
204,117,221,503,11000,172878,16325,6,203,2011,3000,6.4,1.85,19000,'\'(49950000-inf)\''
139,123,165,744,12000,225282,15362,3,339,1997,878,6.8,2.35,0,'\'(49950000-inf)\''
215,118,154,915,3000,150764,5637,3,318,2008,982,6.6,2.35,0,'\'(49950000-inf)\''
198,154,333,16000,22000,118483,61110,0,674,2003,20000,7.2,2.35,0,'\'(49950000-inf)\''
325,118,117,10000,18000,227072,44797,1,560,2010,15000,6.9,2.35,20000,'\'(49950000-inf)\''
53,90,10,159,49000,63625,50005,0,64,1997,570,5.2,1.85,0,'\'(49950000-inf)\''
167,113,101,913,14000,58184,17786,1,805,1999,960,4.9,2.35,0,'\'(49950000-inf)\''
46,88,30,366,13000,112167,15001,0,123,1996,967,6.3,1.77,0,'\'(49950000-inf)\''
147,93,189,38,1000,65499,1267,0,424,2006,177,5.6,1.85,0,'\'(49950000-inf)\''
276,104,301,71,18000,139423,22194,1,698,2008,4000,5.5,2.35,0,'\'(49950000-inf)\''
80,135,503,67,8000,76099,8355,4,162,1997,137,6.7,2.35,0,'\'(49950000-inf)\''
406,134,452,697,11000,303185,20411,2,701,2014,8000,7.6,2.35,82000,'\'(49950000-inf)\''
97,98,425,397,11000,60910,12729,0,164,1998,643,5.7,2.35,0,'\'(49950000-inf)\''
143,80,40,375,3000,16385,4394,0,100,2010,642,4.6,1.85,0,'\'(49950000-inf)\''
106,83,21,495,13000,44143,14261,1,216,2002,503,7,2.35,4000,'\'(49950000-inf)\''
178,102,153,269,3000,44662,5392,0,127,2011,1000,5.2,2.35,0,'\'(49950000-inf)\''
102,130,81,427,10000,58402,12186,1,370,1998,882,5.1,2.35,0,'\'(49950000-inf)\''
209,129,438,502,18000,86422,20056,0,363,2004,1000,6.6,1.85,0,'\'(49950000-inf)\''
152,89,266,859,12000,56501,26839,0,97,2015,11000,6.7,1.85,16000,'\'(49950000-inf)\''
129,74,11,62,340,27543,814,0,186,1999,243,7.3,1.78,607,'\'(49950000-inf)\''
124,96,25,102,891,103787,1919,0,615,2002,639,5.9,2.35,3000,'\'(49950000-inf)\''
35,114,31,372,9000,22955,10731,4,88,1998,496,5.6,1.85,0,'\'(49950000-inf)\''
166,99,57,820,20000,155532,25942,1,543,2001,3000,6.5,2.35,0,'\'(49950000-inf)\''
137,129,258,163,2000,71574,2864,1,244,2005,277,5.9,2.35,951,'\'(49950000-inf)\''
121,113,25,129,49000,83560,49631,0,619,1998,448,7,2.35,32000,'\'(49950000-inf)\''
87,90,65,658,11000,80639,25190,2,237,2000,11000,5.3,1.85,0,'\'(49950000-inf)\''
233,118,0,871,13000,98472,27114,3,492,2005,13000,5.9,1.85,0,'\'(49950000-inf)\''
132,106,13000,733,20000,172217,22590,5,405,1996,770,6.3,2.35,0,'\'(49950000-inf)\''
258,89,84,1000,13000,151424,18132,1,252,2009,1000,6.3,2.35,0,'\'(49950000-inf)\''
162,145,79,183,981,45231,1825,0,315,2000,274,7.3,1.85,0,'\'(49950000-inf)\''
61,114,357,366,13000,53132,25126,0,101,1996,10000,5.8,1.85,0,'\'(49950000-inf)\''
113,87,43,210,882,8913,1971,0,66,2013,396,5.2,2.35,0,'\'(49950000-inf)\''
174,119,64,41,743,65464,971,4,1308,2000,117,2.4,2.35,0,'\'(20500000-49950000]\''
101,91,287,695,3000,24183,5593,4,160,2003,739,5.7,2.35,665,'\'(49950000-inf)\''
205,118,252,30,529,37446,619,0,232,2009,48,5.8,2.35,0,'\'(49950000-inf)\''
123,116,503,982,23000,53057,43887,1,457,2003,18000,5.6,2.35,0,'\'(49950000-inf)\''
79,177,0,582,766,56403,4346,0,376,1997,674,6,2.35,0,'\'(49950000-inf)\''
61,97,750,231,1000,24868,2521,0,216,1998,971,5.8,1.85,964,'\'(49950000-inf)\''
202,106,42,612,14000,58752,16922,1,117,2015,788,6,2.35,21000,'\'(49950000-inf)\''
145,106,14,0,2,47612,2,0,348,2000,0,5.7,2.35,995,'\'(49950000-inf)\''
101,94,0,14,563,25843,683,0,64,2006,80,6,2.35,941,'\'(49950000-inf)\''
113,104,63,7,67,7630,152,0,42,2009,63,7.8,2.35,0,'\'(20500000-49950000]\''
113,102,0,212,1000,16474,1890,0,301,2005,307,4.2,2.35,785,'\'(49950000-inf)\''
272,105,545,74,795,84508,1099,0,308,2014,172,5.6,2.35,20000,'\'(49950000-inf)\''
205,135,2000,535,1000,610568,2827,0,1171,2001,592,8.2,1.85,29000,'\'(49950000-inf)\''
186,73,28,847,2000,644348,6458,3,656,1994,886,8.5,1.66,17000,'\'(20500000-49950000]\''
178,94,62,722,14000,67296,27842,0,133,2012,12000,5.8,1.85,0,'\'(49950000-inf)\''
169,95,18,18,622,64387,848,0,85,2013,161,6.5,2.35,15000,'\'(49950000-inf)\''
210,124,420,876,22000,204063,35867,1,764,2002,12000,7.2,2.35,0,'\'(49950000-inf)\''
140,136,394,1000,24000,67856,36925,2,345,2004,10000,6.7,2.35,0,'\'(49950000-inf)\''
156,91,221,553,14000,60370,27405,5,264,2011,11000,3.4,1.85,0,'\'(49950000-inf)\''
150,107,309,771,23000,191912,25296,1,370,2003,787,5.9,2.35,0,'\'(49950000-inf)\''
119,108,54,6000,12000,28276,30230,2,64,2015,11000,7.8,2.35,31000,'\'(49950000-inf)\''
232,99,101,327,1000,65037,2323,0,273,2007,422,5.9,1.85,0,'\'(49950000-inf)\''
49,92,5,924,22000,16611,28050,0,197,2000,1000,4.1,1.85,413,'\'(49950000-inf)\''
165,87,11,745,1000,24407,4782,3,155,2016,904,6.8,1.85,36000,'\'(49950000-inf)\''
202,110,45,845,1000,141533,4714,0,786,2003,872,5.8,2.35,0,'\'(49950000-inf)\''
306,98,275,1000,7000,286877,11905,0,284,2013,2000,7.5,1.85,56000,'\'(49950000-inf)\''
185,154,776,933,10000,430055,16785,0,856,1996,2000,6.9,2.35,16000,'\'(49950000-inf)\''
177,129,14000,227,610,278362,1635,0,552,1997,506,6.5,1.85,0,'\'(49950000-inf)\''
181,86,35,179,851,266636,1777,0,385,2005,436,6.9,1.85,0,'\'(49950000-inf)\''
372,109,0,18,16000,361767,16479,0,1206,2006,430,7.9,1.85,17000,'\'(49950000-inf)\''
290,104,0,505,20000,452928,21397,0,1401,2000,764,7.4,2.35,0,'\'(49950000-inf)\''
316,110,335,988,11000,299852,25763,1,713,2008,11000,6.7,2.35,0,'\'(49950000-inf)\''
122,136,0,904,12000,259492,15999,0,415,1996,2000,7.4,2.35,51000,'\'(49950000-inf)\''
164,115,107,241,835,194249,1815,2,253,2006,590,6.9,1.85,0,'\'(49950000-inf)\''
147,99,88,328,11000,266103,12952,9,456,2004,427,6.8,2.35,11000,'\'(49950000-inf)\''
219,117,163,260,719,98693,1673,0,401,2007,339,6.7,2.35,0,'\'(49950000-inf)\''
167,125,212,394,613,28635,1970,0,308,2004,422,5.1,2,893,'\'(49950000-inf)\''
70,110,16,692,2000,36491,5320,6,231,1999,710,4.1,1.85,509,'\'(49950000-inf)\''
384,125,255,963,11000,447979,13312,4,629,2013,988,7.3,2.35,105000,'\'(49950000-inf)\''
179,102,221,4000,12000,181443,28497,0,311,2010,11000,6,1.85,12000,'\'(49950000-inf)\''
151,128,14000,232,15000,303864,16199,4,596,2004,466,7.3,1.85,16000,'\'(49950000-inf)\''
107,100,87,446,3000,16271,5174,0,57,2009,576,5.4,1.85,1000,'\'(20500000-49950000]\''
134,124,258,748,867,49536,3424,1,379,2000,826,5.9,1.85,0,'\'(49950000-inf)\''
269,102,0,15000,22000,88451,60646,0,289,2007,15000,7.1,1.85,0,'\'(49950000-inf)\''
143,90,10,11000,22000,132415,63165,0,288,2004,17000,6,1.85,0,'\'(49950000-inf)\''
241,130,386,525,912,55901,2856,4,503,2006,549,6.5,2.35,0,'\'(49950000-inf)\''
161,118,473,680,12000,59435,15889,0,323,2005,1000,5.7,2.4,0,'\'(49950000-inf)\''
