@relation 'mydata-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R28-weka.filters.unsupervised.attribute.Remove-R1-2,7,10-11,14-17-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R9'

@attribute num_critic_for_reviews numeric
@attribute duration numeric
@attribute director_facebook_likes numeric
@attribute actor_3_facebook_likes numeric
@attribute actor_1_facebook_likes numeric
@attribute num_voted_users numeric
@attribute cast_total_facebook_likes numeric
@attribute num_user_for_reviews numeric
@attribute budget numeric
@attribute title_year numeric
@attribute actor_2_facebook_likes numeric
@attribute imdb_score numeric
@attribute aspect_ratio numeric
@attribute movie_facebook_likes numeric
@attribute gross {'\'(-inf-141489591.767]\'','\'(141489591.767-380253004.5]\'','\'(380253004.5-inf)\''}

@data
250,92,0,773,12000,585659,15013,593,115000000,2001,1000,8.1,1.85,0,'\'(141489591.767-380253004.5]\''
440,138,446,929,20000,328067,23755,533,120000000,2013,992,6.7,2.35,68000,'\'(-inf-141489591.767]\''
320,136,0,1000,20000,534658,37723,3597,115000000,1999,14000,6.5,2.35,13000,'\'(141489591.767-380253004.5]\''
257,98,16,12000,16000,150618,43286,195,135000000,2013,15000,7.3,2.35,28000,'\'(-inf-141489591.767]\''
152,153,610,617,12000,55994,15046,454,115000000,2002,836,6,2.35,0,'\'(-inf-141489591.767]\''
231,120,19,9000,26000,37750,46719,134,115000000,2016,11000,6.1,2.35,16000,'\'(-inf-141489591.767]\''
348,101,473,429,833,167085,2690,491,125000000,2014,809,5.9,2.35,62000,'\'(-inf-141489591.767]\''
738,91,0,13,39,582917,87,1885,100000000,2013,23,7.8,2.35,147000,'\'(141489591.767-380253004.5]\''
93,108,79,268,650,62271,1569,277,116000000,1997,293,5.8,2.35,0,'\'(-inf-141489591.767]\''
181,112,13,799,5000,17533,8306,115,135000000,2016,833,6.3,2.35,12000,'\'(-inf-141489591.767]\''
369,100,128,78,596,110486,1261,695,120000000,2015,360,4.3,2.35,41000,'\'(-inf-141489591.767]\''
179,108,189,1000,49000,234480,55486,444,110000000,2006,3000,6.4,1.85,3000,'\'(-inf-141489591.767]\''
358,114,62,884,12000,147497,16718,499,110000000,2015,2000,6.1,2.35,52000,'\'(-inf-141489591.767]\''
160,119,55,387,811,149680,2958,328,110000000,1997,766,6.5,2.35,0,'\'(-inf-141489591.767]\''
192,142,776,1000,13000,207613,19454,1144,110000000,2000,2000,7.1,2.35,4000,'\'(-inf-141489591.767]\''
198,125,0,350,11000,284852,19359,627,110000000,2004,8000,6.4,2.35,0,'\'(-inf-141489591.767]\''
233,126,218,322,11000,348861,22722,798,120000000,2005,11000,6.5,2.35,0,'\'(-inf-141489591.767]\''
263,119,124,1000,14000,154621,22622,258,110000000,2015,5000,6.3,2.35,27000,'\'(-inf-141489591.767]\''
267,170,17000,827,29000,264318,34582,799,110000000,2004,3000,7.5,2.35,0,'\'(-inf-141489591.767]\''
184,85,11,116,480,53160,1173,121,112000000,2010,392,4.9,2.35,0,'\'(-inf-141489591.767]\''
447,119,1000,741,11000,136019,13391,443,120000000,2011,1000,5.8,2.35,14000,'\'(-inf-141489591.767]\''
366,102,263,1000,6000,225273,10583,523,110000000,2014,1000,6.2,2.35,71000,'\'(-inf-141489591.767]\''
172,103,67,111,383,66593,692,153,110000000,2011,113,5.5,1.78,31000,'\'(-inf-141489591.767]\''
104,76,6,421,12000,13581,13607,88,110000000,2004,513,5.4,1.78,304,'\'(-inf-141489591.767]\''
181,120,124,943,6000,44296,12452,144,110000000,2016,5000,5.8,2.35,12000,'\'(-inf-141489591.767]\''
327,127,189,544,20000,254841,22254,426,110000000,2011,929,7.1,2.35,36000,'\'(-inf-141489591.767]\''
125,105,67,40,681,27257,914,59,105000000,2013,71,5.4,1.85,0,'\'(-inf-141489591.767]\''
79,121,101,202,673,60573,2027,248,160000000,1997,368,3.7,2.35,894,'\'(-inf-141489591.767]\''
326,114,151,430,11000,184561,12908,554,110000000,2013,635,6.7,2.35,123000,'\'(-inf-141489591.767]\''
354,129,235,297,13000,336235,13961,782,110000000,2007,300,7.2,2.35,0,'\'(-inf-141489591.767]\''
297,171,0,857,16000,1238746,22342,5060,93000000,2001,5000,8.8,2.35,21000,'\'(141489591.767-380253004.5]\''
188,120,153,447,1000,68720,3175,191,110000000,2004,1000,5.8,2.35,0,'\'(-inf-141489591.767]\''
174,165,0,780,10000,79186,14196,386,107000000,2001,851,6.8,2.35,0,'\'(-inf-141489591.767]\''
109,82,34,434,760,36033,2762,456,109000000,2003,743,3.8,1.85,946,'\'(-inf-141489591.767]\''
225,115,295,466,10000,387632,12068,789,120000000,2004,981,7.1,2.35,0,'\'(-inf-141489591.767]\''
239,194,0,195,14000,217373,19600,942,130000000,2005,5000,7.2,2.35,0,'\'(-inf-141489591.767]\''
101,84,50,692,979,94172,3382,179,133000000,1999,886,5.9,1.85,0,'\'(-inf-141489591.767]\''
228,97,63,525,852,89351,2480,214,105000000,2009,578,7.1,1.85,5000,'\'(-inf-141489591.767]\''
568,151,0,372,13000,472488,14831,1023,108000000,2015,801,8.1,2.35,153000,'\'(-inf-141489591.767]\''
257,136,0,3000,19000,263329,34839,899,126000000,2005,12000,6.9,2.35,0,'\'(-inf-141489591.767]\''
62,104,23,591,752,4102,3133,89,90000000,2001,631,4.4,1.85,53,'\'(-inf-141489591.767]\''
175,127,57,3000,12000,218341,29069,498,90000000,2000,11000,6.5,2.35,0,'\'(-inf-141489591.767]\''
265,171,0,695,3000,982637,6521,2368,103000000,2000,933,8.5,2.35,21000,'\'(-inf-141489591.767]\''
252,145,14000,533,10000,399651,12546,1331,102000000,2002,798,7.7,2.35,0,'\'(-inf-141489591.767]\''
232,174,0,9000,11000,387616,35672,858,100000000,2002,10000,7.4,2.35,0,'\'(141489591.767-380253004.5]\''
400,144,258,834,6000,470483,9125,2301,150000000,2006,1000,8,2.35,0,'\'(-inf-141489591.767]\''
230,119,13000,567,1000,177725,2776,1368,100000000,2001,658,5.7,2.35,0,'\'(-inf-141489591.767]\''
210,153,0,539,780,744891,2829,983,102000000,1991,604,8.5,2.35,13000,'\'(-inf-141489591.767]\''
357,140,0,1000,40000,230931,64599,585,100000000,2009,23000,7,2.35,0,'\'(-inf-141489591.767]\''
300,176,0,561,18000,324671,20354,458,100000000,2007,782,7.8,1.85,0,'\'(-inf-141489591.767]\''
94,141,0,618,2000,190439,4528,351,115000000,1994,1000,7.2,2.35,0,'\'(-inf-141489591.767]\''
267,106,12000,385,18000,149998,19906,285,100000000,2009,464,6.4,2.35,0,'\'(-inf-141489591.767]\''
180,98,80,708,22000,85531,24082,152,100000000,2010,713,5.5,1.85,0,'\'(-inf-141489591.767]\''
265,116,285,107,12000,189806,20233,316,100000000,2010,8000,6.7,2.35,16000,'\'(-inf-141489591.767]\''
81,115,55,383,1000,84424,3454,131,100000000,1996,773,6.1,2.35,0,'\'(-inf-141489591.767]\''
765,165,16000,265,29000,955174,40978,1193,100000000,2012,11000,8.5,2.35,199000,'\'(-inf-141489591.767]\''
80,91,21,542,2000,102933,4842,230,100000000,1996,700,6.9,1.78,0,'\'(-inf-141489591.767]\''
141,78,10,253,558,128285,2039,297,100000000,2000,452,7.3,1.66,0,'\'(-inf-141489591.767]\''
383,103,165,13000,26000,246803,57881,474,92000000,2012,13000,6.7,2.35,108000,'\'(-inf-141489591.767]\''
193,131,226,341,12000,255447,13679,692,100000000,2004,625,6.9,2.35,0,'\'(-inf-141489591.767]\''
170,104,14,203,3000,108076,4487,1690,100000000,2006,762,5.1,2.35,0,'\'(-inf-141489591.767]\''
333,101,0,279,925,87677,1738,388,100000000,2009,468,6.8,2.35,11000,'\'(-inf-141489591.767]\''
256,111,456,394,20000,39956,21393,186,150000000,2015,548,5.8,2.35,24000,'\'(-inf-141489591.767]\''
203,102,77,120,14000,85833,14552,113,100000000,2013,151,6.7,2.35,17000,'\'(-inf-141489591.767]\''
321,103,207,3000,40000,176598,55175,374,100000000,2010,11000,6,2.35,25000,'\'(-inf-141489591.767]\''
174,121,0,595,1000,89509,3903,524,83000000,1999,1000,5.7,2.35,2000,'\'(-inf-141489591.767]\''
166,143,380,452,29000,400292,33160,657,100000000,2006,3000,8,2.35,14000,'\'(-inf-141489591.767]\''
606,240,17000,4000,29000,780588,46057,1138,100000000,2013,11000,8.2,2.35,138000,'\'(-inf-141489591.767]\''
144,121,541,680,920,190786,2880,539,100000000,1995,710,5.4,1.85,0,'\'(-inf-141489591.767]\''
192,129,719,423,660,221521,2031,1049,105000000,1997,475,7.2,1.85,0,'\'(-inf-141489591.767]\''
511,172,670,1000,15000,284825,22686,828,102000000,2012,5000,7.5,2.35,124000,'\'(-inf-141489591.767]\''
188,101,0,577,2000,65785,4286,160,80000000,2010,653,7,2.35,16000,'\'(-inf-141489591.767]\''
212,87,26,566,827,87451,3144,660,100000000,2004,825,3.3,2.35,0,'\'(-inf-141489591.767]\''
245,101,420,467,12000,115687,16235,269,100000000,2014,3000,6,2.35,21000,'\'(-inf-141489591.767]\''
127,95,63,720,23000,71527,26940,217,140000000,2002,770,7.1,1.5,0,'\'(-inf-141489591.767]\''
167,102,52,526,8000,52029,10552,224,100000000,2009,735,5.4,1.85,0,'\'(-inf-141489591.767]\''
320,131,385,11000,26000,127258,52610,351,90000000,2014,13000,6.1,2.35,56000,'\'(-inf-141489591.767]\''
163,114,19,848,1000,33953,3962,163,105000000,2015,897,5.3,2.35,37000,'\'(-inf-141489591.767]\''
78,94,6,227,490,40751,1195,239,84000000,2005,294,2.2,1.85,881,'\'(-inf-141489591.767]\''
289,122,2000,571,26000,71782,28328,161,100000000,2015,911,7,1.85,27000,'\'(-inf-141489591.767]\''
66,95,31,683,3000,20295,6161,164,100000000,2002,695,3.8,1.85,416,'\'(-inf-141489591.767]\''
266,115,521,95,13000,110364,13761,261,100000000,2010,537,6.9,2.35,0,'\'(-inf-141489591.767]\''
208,88,20,36,144,27918,309,155,99000000,2015,42,7.2,1.85,33000,'\'(-inf-141489591.767]\''
97,110,342,393,623,18697,1722,263,10000000,1997,508,7.3,1.85,578,'\'(-inf-141489591.767]\''
202,130,208,591,12000,248045,15972,890,98000000,2001,3000,6.3,2.35,0,'\'(-inf-141489591.767]\''
233,216,17000,1000,29000,314033,47657,1166,100000000,2002,14000,7.5,2.35,0,'\'(-inf-141489591.767]\''
136,146,611,28,23000,38690,23240,130,94000000,2011,196,7.6,2.35,13000,'\'(-inf-141489591.767]\''
154,85,9,970,12000,54077,25590,112,100000000,2007,11000,6.8,1.85,0,'\'(-inf-141489591.767]\''
169,93,0,465,11000,49739,13748,407,90000000,2004,2000,5.2,1.85,0,'\'(-inf-141489591.767]\''
200,152,0,557,2000,292022,4270,1103,92000000,2001,820,7.7,2.35,10000,'\'(-inf-141489591.767]\''
255,85,116,329,8000,106790,9271,177,95000000,2012,331,6.2,1.85,18000,'\'(-inf-141489591.767]\''
173,126,0,10000,14000,343274,39319,742,93000000,1997,13000,7.7,2.35,18000,'\'(-inf-141489591.767]\''
221,146,127,722,962,59581,4555,293,100000000,2010,740,4.3,1.85,0,'\'(-inf-141489591.767]\''
82,89,10,442,2000,58300,3372,139,95000000,2000,919,6.9,1.85,0,'\'(-inf-141489591.767]\''
233,88,20,916,22000,145321,25354,139,95000000,2012,1000,6.6,2.35,14000,'\'(-inf-141489591.767]\''
343,105,0,502,2000,103737,4671,322,95000000,2015,520,7,2.35,56000,'\'(-inf-141489591.767]\''
308,135,0,310,873,125109,2370,593,65000000,2009,560,6.7,2.35,16000,'\'(-inf-141489591.767]\''
301,100,475,799,1000,692482,5641,866,94000000,2003,939,8.2,1.85,11000,'\'(141489591.767-380253004.5]\''
328,192,0,416,5000,1215718,6434,3189,94000000,2003,857,8.9,2.35,16000,'\'(141489591.767-380253004.5]\''
294,172,0,857,16000,1100446,23052,2417,94000000,2002,5000,8.7,2.35,10000,'\'(141489591.767-380253004.5]\''
175,102,44,766,12000,54501,17098,154,95000000,2014,3000,5.5,2.35,16000,'\'(-inf-141489591.767]\''
199,100,165,240,11000,157016,12150,824,115000000,2001,509,5.7,2.35,0,'\'(-inf-141489591.767]\''
355,119,0,968,40000,172707,54031,462,100000000,2014,11000,6.3,2.35,37000,'\'(-inf-141489591.767]\''
198,92,394,527,693,219501,2574,1236,93000000,2001,595,5.9,1.85,0,'\'(-inf-141489591.767]\''
529,105,81,779,11000,403836,13118,646,93000000,2011,1000,7.6,2.35,47000,'\'(-inf-141489591.767]\''
198,107,70,330,770,68935,1614,125,90000000,2008,419,6.6,2.35,0,'\'(-inf-141489591.767]\''
412,101,212,476,13000,165618,15481,503,92000000,2013,787,5.3,1.85,66000,'\'(-inf-141489591.767]\''
106,137,102,877,2000,16832,5780,267,107000000,2004,973,6,2.35,701,'\'(-inf-141489591.767]\''
283,115,663,55,1000,479166,1901,815,92000000,2004,723,8,2.35,0,'\'(141489591.767-380253004.5]\''
61,124,212,810,1000,21102,3611,169,98000000,1995,903,5.6,2.35,1000,'\'(-inf-141489591.767]\''
217,118,0,1000,8000,141179,14024,419,95000000,2010,3000,5.9,2.35,9000,'\'(-inf-141489591.767]\''
175,98,188,602,10000,403014,12998,289,90000000,1997,826,7.3,1.85,0,'\'(-inf-141489591.767]\''
191,82,487,967,15000,385871,21275,515,90000000,1999,1000,7.9,1.85,0,'\'(-inf-141489591.767]\''
316,98,12000,1000,18000,149947,25780,326,100000000,2010,3000,6.8,2.35,18000,'\'(-inf-141489591.767]\''
127,90,420,141,191,160440,664,394,90000000,2001,165,6.6,2.35,0,'\'(-inf-141489591.767]\''
185,130,0,568,11000,98403,12890,683,100000000,2000,627,6.6,2.35,0,'\'(-inf-141489591.767]\''
191,90,97,56,622,152601,1227,156,100000000,2009,526,7,2.35,0,'\'(-inf-141489591.767]\''
188,94,107,117,835,166791,1258,132,90000000,2009,256,7,1.85,0,'\'(-inf-141489591.767]\''
362,114,0,423,3000,236421,5095,515,90000000,2013,806,7.3,2.35,70000,'\'(-inf-141489591.767]\''
181,94,368,466,13000,145350,15419,643,92000000,2000,1000,5.5,2.35,0,'\'(-inf-141489591.767]\''
352,151,17000,1000,29000,873649,45648,2054,90000000,2006,13000,8.5,2.35,29000,'\'(-inf-141489591.767]\''
143,88,7,484,2000,171792,4478,222,90000000,1998,500,7.5,1.66,12000,'\'(-inf-141489591.767]\''
308,121,0,918,21000,307539,23484,577,92000000,2008,1000,7,2.35,0,'\'(-inf-141489591.767]\''
517,158,21000,585,18000,330152,20388,632,90000000,2011,1000,7.8,2.35,54000,'\'(-inf-141489591.767]\''
148,128,323,489,13000,299258,14274,346,90000000,1995,559,7.6,2.35,0,'\'(-inf-141489591.767]\''
415,128,0,727,21000,477300,23996,621,90000000,2009,979,7.6,1.85,20000,'\'(-inf-141489591.767]\''
146,95,21,503,12000,72591,15237,289,120000000,2001,802,6.8,2.35,0,'\'(-inf-141489591.767]\''
70,92,12,1000,35000,9418,38450,53,90000000,2015,1000,5,1.85,0,'\'(-inf-141489591.767]\''
269,121,0,919,10000,183247,14165,440,75000000,2008,1000,7.1,1.85,0,'\'(-inf-141489591.767]\''
198,113,221,503,11000,156348,13446,380,90000000,2008,600,5.5,1.85,0,'\'(-inf-141489591.767]\''
253,106,0,1000,22000,89770,35367,342,88000000,2015,11000,5.6,2.35,39000,'\'(-inf-141489591.767]\''
281,146,14000,681,3000,238747,6217,2153,100000000,2001,882,7.1,1.85,11000,'\'(-inf-141489591.767]\''
122,88,50,441,691,32049,2622,179,90000000,2003,569,4.9,2.35,988,'\'(-inf-141489591.767]\''
159,150,0,135,11000,200556,12289,611,90000000,1997,1000,7.4,2.35,15000,'\'(-inf-141489591.767]\''
180,119,719,423,833,101834,2356,628,95000000,2000,624,5.7,1.85,0,'\'(-inf-141489591.767]\''
227,128,521,249,591,86152,2100,411,80000000,2005,249,6.4,2.35,0,'\'(-inf-141489591.767]\''
183,106,87,918,8000,86627,10882,204,90000000,2013,956,5.9,2.35,28000,'\'(-inf-141489591.767]\''
157,117,101,3000,18000,102747,33154,316,95000000,2003,11000,5.5,2.35,0,'\'(-inf-141489591.767]\''
196,129,209,886,11000,40862,23031,139,90000000,2016,11000,6.9,2.35,15000,'\'(-inf-141489591.767]\''
64,116,176,84,192,52136,475,184,68000000,1997,117,6.2,2.35,0,'\'(-inf-141489591.767]\''
142,114,12000,307,11000,121259,12499,361,92000000,2001,577,7,2.35,0,'\'(-inf-141489591.767]\''
181,114,0,281,3000,60467,4902,949,90000000,2000,933,5.6,2.35,0,'\'(-inf-141489591.767]\''
240,96,107,350,11000,165333,12071,186,90000000,2011,560,7,2.35,19000,'\'(-inf-141489591.767]\''
93,132,0,957,49000,87785,55254,362,100000000,1999,1000,6.8,1.85,0,'\'(-inf-141489591.767]\''
84,104,81,612,3000,58227,5062,181,90000000,1997,643,5.4,1.85,2000,'\'(-inf-141489591.767]\''
66,111,79,2000,11000,45602,26088,114,86000000,1997,11000,6.1,2.35,979,'\'(-inf-141489591.767]\''
136,138,0,123,14000,49311,15149,278,100000000,2002,602,6.7,2.35,0,'\'(-inf-141489591.767]\''
369,100,128,78,596,110486,1261,695,120000000,2015,360,4.3,2.35,41000,'\'(-inf-141489591.767]\''
166,129,468,183,919,113065,2024,337,20000000,1982,691,6.9,2.35,0,'\'(-inf-141489591.767]\''
201,144,2000,537,680,148238,2523,529,88000000,2005,655,8,2.35,0,'\'(-inf-141489591.767]\''
47,110,96,554,887,2508,2728,24,90000000,2010,886,4.4,2.35,788,'\'(-inf-141489591.767]\''
175,140,378,599,12000,57661,13808,455,87000000,2003,947,7.3,2.35,0,'\'(-inf-141489591.767]\''
114,113,101,848,22000,144053,26239,395,92000000,1996,946,6.3,2.35,0,'\'(-inf-141489591.767]\''
187,106,357,4000,23000,272223,45327,988,38000000,2001,14000,6.7,2.35,14000,'\'(-inf-141489591.767]\''
221,143,0,272,15000,394317,15838,1051,90000000,2000,410,7.7,1.85,23000,'\'(-inf-141489591.767]\''
206,108,750,971,49000,132501,70996,548,100000000,2006,20000,6.5,2.35,0,'\'(-inf-141489591.767]\''
239,108,521,129,13000,348232,14161,806,75000000,2004,805,7.8,2.35,0,'\'(-inf-141489591.767]\''
142,124,249,936,11000,146134,23603,393,85000000,1997,10000,6.4,2.35,0,'\'(-inf-141489591.767]\''
186,116,0,471,11000,402645,13028,845,85000000,2001,1000,7.8,2.35,0,'\'(-inf-141489591.767]\''
228,110,545,5000,14000,88542,27694,254,75000000,2011,8000,5.8,2.35,19000,'\'(-inf-141489591.767]\''
256,91,266,11000,12000,164148,37142,168,85000000,2012,11000,7.1,1.85,28000,'\'(-inf-141489591.767]\''
222,107,36,118,283,142496,662,399,85000000,2007,142,7.1,2.35,0,'\'(-inf-141489591.767]\''
298,115,79,820,18000,166693,36237,276,85000000,2012,16000,6.8,2.35,19000,'\'(-inf-141489591.767]\''
84,100,36,439,2000,26413,4182,77,85000000,2000,795,4.8,1.85,372,'\'(-inf-141489591.767]\''
236,104,420,535,2000,110073,3768,194,75000000,2011,906,6.2,2.35,0,'\'(-inf-141489591.767]\''
157,138,278,213,14000,182757,17423,483,85000000,2006,3000,6.9,1.85,19000,'\'(-inf-141489591.767]\''
81,140,12000,619,10000,188116,11951,415,90000000,1998,660,7.3,2.35,0,'\'(-inf-141489591.767]\''
187,120,278,963,11000,69860,15226,214,85000000,2009,2000,6.6,1.85,0,'\'(-inf-141489591.767]\''
238,122,0,11000,14000,256928,43499,288,85000000,2007,13000,6.9,2.35,0,'\'(-inf-141489591.767]\''
107,83,28,624,4000,65270,6081,100,85000000,2006,650,6.2,1.85,863,'\'(-inf-141489591.767]\''
459,139,168,1000,14000,341058,22226,713,85000000,2014,5000,6.7,2.35,49000,'\'(-inf-141489591.767]\''
187,131,218,29,5000,188887,5103,662,68000000,2001,35,7.6,2.35,0,'\'(-inf-141489591.767]\''
151,104,532,557,12000,82731,16930,255,85000000,2003,3000,6.7,2.35,0,'\'(-inf-141489591.767]\''
80,130,323,330,670,106528,2407,257,70000000,1993,442,6.2,2.35,0,'\'(-inf-141489591.767]\''
229,145,252,210,879,119286,2380,548,85000000,2005,691,7.3,2.35,0,'\'(-inf-141489591.767]\''
158,104,681,159,584,179500,1235,378,85000000,2006,227,6,2.35,0,'\'(-inf-141489591.767]\''
190,97,6,561,1000,35446,2707,78,100000000,2011,579,7.1,1.85,0,'\'(-inf-141489591.767]\''
98,178,102,551,12000,169023,23950,703,90000000,1998,11000,7.1,1.85,10000,'\'(-inf-141489591.767]\''
135,108,99,172,672,61417,1460,339,85000000,2002,174,5.5,1.85,941,'\'(-inf-141489591.767]\''
382,106,763,809,8000,70838,11454,208,85000000,2012,886,5.6,1.85,18000,'\'(-inf-141489591.767]\''
393,112,1000,719,10000,273921,12687,522,60000000,2010,1000,7.5,1.85,36000,'\'(-inf-141489591.767]\''
149,135,36,106,894,77029,1439,466,60000000,2003,345,5.4,2.35,0,'\'(-inf-141489591.767]\''
94,109,88,571,611,39391,2818,171,65000000,2000,592,4.3,1.85,374,'\'(-inf-141489591.767]\''
138,86,67,271,4000,71424,6355,521,84000000,2002,2000,4.9,1.85,0,'\'(-inf-141489591.767]\''
432,95,38,20,409,203458,578,588,35000000,2012,107,7.1,2.35,46000,'\'(-inf-141489591.767]\''
173,107,153,233,11000,246492,12700,685,70000000,2006,1000,6.4,1.85,7000,'\'(-inf-141489591.767]\''
91,82,62,615,975,10233,3326,63,85000000,2010,760,4.3,1.85,0,'\'(-inf-141489591.767]\''
238,88,218,521,17000,243053,21863,488,85000000,2008,4000,6.1,2.35,0,'\'(-inf-141489591.767]\''
345,120,0,160,3000,208422,3632,342,85000000,2008,169,7,1.85,3000,'\'(-inf-141489591.767]\''
377,162,21000,495,21000,301279,36928,589,65000000,2007,15000,7.7,2.35,12000,'\'(-inf-141489591.767]\''
170,123,55,956,3000,100001,5839,289,82000000,2000,975,5.9,2.35,0,'\'(-inf-141489591.767]\''
191,101,293,1000,11000,296904,21276,604,81000000,2003,7000,6.7,1.85,0,'\'(-inf-141489591.767]\''
424,113,13000,5000,26000,270226,46355,741,80000000,2010,13000,6.5,2.35,57000,'\'(-inf-141489591.767]\''
154,110,0,898,10000,300542,12760,378,80000000,1996,1000,7.1,2.35,0,'\'(-inf-141489591.767]\''
673,142,378,575,34000,701607,49942,1959,78000000,2012,14000,7.3,2.35,140000,'\'(141489591.767-380253004.5]\''
383,102,480,461,14000,375879,16143,402,80000000,2011,670,6.5,2.35,56000,'\'(141489591.767-380253004.5]\''
153,126,13000,390,920,215255,2899,610,80000000,1992,811,7,1.85,0,'\'(-inf-141489591.767]\''
166,83,12,925,13000,127345,22813,250,80000000,2006,7000,6.8,1.85,0,'\'(-inf-141489591.767]\''
180,85,255,443,1000,117212,3112,367,80000000,2002,533,7.2,1.66,0,'\'(-inf-141489591.767]\''
125,120,75,3000,11000,135601,22750,493,75000000,1998,4000,6.1,2.35,0,'\'(-inf-141489591.767]\''
234,116,23,110,13000,125036,25220,205,84000000,2013,12000,6.7,2.35,22000,'\'(-inf-141489591.767]\''
134,113,88,421,11000,130070,13693,316,82000000,2005,437,6.4,2.35,0,'\'(-inf-141489591.767]\''
91,87,31,733,1000,22838,4073,56,75000000,2011,1000,4.4,1.85,0,'\'(-inf-141489591.767]\''
139,101,221,11000,12000,107817,39269,255,80000000,2013,11000,5.4,1.85,14000,'\'(-inf-141489591.767]\''
265,110,88,11000,13000,168172,44798,380,80000000,2008,12000,6.5,1.85,0,'\'(-inf-141489591.767]\''
145,128,278,343,18000,91092,22679,402,80000000,2003,4000,6.7,1.85,0,'\'(-inf-141489591.767]\''
490,138,17000,163,29000,786092,29585,964,80000000,2010,223,8.1,2.35,53000,'\'(-inf-141489591.767]\''
141,88,91,982,4000,48500,9913,124,80000000,2008,3000,5.6,1.85,0,'\'(-inf-141489591.767]\''
163,91,77,208,1000,103022,1804,269,75000000,2005,311,6.3,1.85,0,'\'(-inf-141489591.767]\''
155,138,610,805,12000,283967,17087,535,80000000,1997,1000,7.3,2.35,11000,'\'(-inf-141489591.767]\''
144,99,163,495,11000,72326,12831,116,80000000,2008,869,6.1,2.35,0,'\'(-inf-141489591.767]\''
226,117,0,818,15000,200359,16828,1009,80000000,2002,1000,7.7,2.35,0,'\'(-inf-141489591.767]\''
204,117,221,503,11000,172878,16325,203,80000000,2011,3000,6.4,1.85,19000,'\'(-inf-141489591.767]\''
139,123,165,744,12000,225282,15362,339,75000000,1997,878,6.8,2.35,0,'\'(-inf-141489591.767]\''
215,118,154,915,3000,150764,5637,318,80000000,2008,982,6.6,2.35,0,'\'(-inf-141489591.767]\''
198,154,333,16000,22000,118483,61110,674,79000000,2003,20000,7.2,2.35,0,'\'(-inf-141489591.767]\''
325,118,117,10000,18000,227072,44797,560,80000000,2010,15000,6.9,2.35,20000,'\'(-inf-141489591.767]\''
53,90,10,159,49000,63625,50005,64,80000000,1997,570,5.2,1.85,0,'\'(-inf-141489591.767]\''
167,113,101,913,14000,58184,17786,805,80000000,1999,960,4.9,2.35,0,'\'(-inf-141489591.767]\''
46,88,30,366,13000,112167,15001,123,80000000,1996,967,6.3,1.77,0,'\'(-inf-141489591.767]\''
147,93,189,38,1000,65499,1267,424,65000000,2006,177,5.6,1.85,0,'\'(-inf-141489591.767]\''
276,104,301,71,18000,139423,22194,698,80000000,2008,4000,5.5,2.35,0,'\'(-inf-141489591.767]\''
80,135,503,67,8000,76099,8355,162,75000000,1997,137,6.7,2.35,0,'\'(-inf-141489591.767]\''
406,134,452,697,11000,303185,20411,701,68000000,2014,8000,7.6,2.35,82000,'\'(-inf-141489591.767]\''
97,98,425,397,11000,60910,12729,164,70000000,1998,643,5.7,2.35,0,'\'(-inf-141489591.767]\''
143,80,40,375,3000,16385,4394,100,80000000,2010,642,4.6,1.85,0,'\'(-inf-141489591.767]\''
